date,quantity
2012-12-31 23:00:00+00:00,35.53929901123047
2013-01-01 00:00:00+00:00,35.550899505615234
2013-01-01 01:00:00+00:00,35.54069900512695
2013-01-01 02:00:00+00:00,35.55139923095703
2013-01-01 03:00:00+00:00,35.639801025390625
2013-01-01 04:00:00+00:00,35.67390060424805
2013-01-01 05:00:00+00:00,35.67499923706055
2013-01-01 06:00:00+00:00,33.711700439453125
2013-01-01 07:00:00+00:00,35.66299819946289
2013-01-01 08:00:00+00:00,35.66320037841797
2013-01-01 09:00:00+00:00,35.66999816894531
2013-01-01 10:00:00+00:00,35.45610046386719
2013-01-01 11:00:00+00:00,30.49530029296875
2013-01-01 12:00:00+00:00,35.64419937133789
2013-01-01 13:00:00+00:00,35.66669845581055
2013-01-01 14:00:00+00:00,35.73099899291992
2013-01-01 15:00:00+00:00,34.142398834228516
2013-01-01 16:00:00+00:00,35.697601318359375
2013-01-01 17:00:00+00:00,35.702999114990234
2013-01-01 18:00:00+00:00,35.713199615478516
2013-01-01 19:00:00+00:00,35.70790100097656
2013-01-01 20:00:00+00:00,35.6869010925293
2013-01-01 21:00:00+00:00,35.679500579833984
2013-01-01 22:00:00+00:00,35.713600158691406
2013-01-01 23:00:00+00:00,35.672000885009766
2013-01-02 00:00:00+00:00,35.72819900512695
2013-01-02 01:00:00+00:00,35.65879821777344
2013-01-02 02:00:00+00:00,35.732601165771484
2013-01-02 03:00:00+00:00,35.793800354003906
2013-01-02 04:00:00+00:00,35.80459976196289
2013-01-02 05:00:00+00:00,35.75469970703125
2013-01-02 06:00:00+00:00,35.73310089111328
2013-01-02 07:00:00+00:00,0.0
2013-01-02 08:00:00+00:00,0.0
2013-01-02 09:00:00+00:00,0.0
2013-01-02 10:00:00+00:00,0.0
2013-01-02 11:00:00+00:00,0.0
2013-01-02 12:00:00+00:00,0.0
2013-01-02 13:00:00+00:00,0.0
2013-01-02 14:00:00+00:00,0.0
2013-01-02 15:00:00+00:00,0.0
2013-01-02 16:00:00+00:00,0.0
2013-01-02 17:00:00+00:00,0.0
2013-01-02 18:00:00+00:00,0.0
2013-01-02 19:00:00+00:00,0.0
2013-01-02 20:00:00+00:00,0.0
2013-01-02 21:00:00+00:00,0.0
2013-01-02 22:00:00+00:00,0.0
2013-01-02 23:00:00+00:00,0.0
2013-01-03 00:00:00+00:00,0.0
2013-01-03 01:00:00+00:00,0.0
2013-01-03 02:00:00+00:00,0.0
2013-01-03 03:00:00+00:00,0.0
2013-01-03 04:00:00+00:00,0.0
2013-01-03 05:00:00+00:00,0.0
2013-01-03 06:00:00+00:00,0.0
2013-01-03 07:00:00+00:00,0.0
2013-01-03 08:00:00+00:00,0.0
2013-01-03 09:00:00+00:00,0.0
2013-01-03 10:00:00+00:00,0.0
2013-01-03 11:00:00+00:00,0.0
2013-01-03 12:00:00+00:00,0.0
2013-01-03 13:00:00+00:00,0.0
2013-01-03 14:00:00+00:00,0.0
2013-01-03 15:00:00+00:00,0.0
2013-01-03 16:00:00+00:00,0.0
2013-01-03 18:00:00+00:00,23.56599998474121
2013-01-03 19:00:00+00:00,26.80389976501465
2013-01-03 20:00:00+00:00,33.50199890136719
2013-01-03 21:00:00+00:00,32.39509963989258
2013-01-03 22:00:00+00:00,35.20669937133789
2013-01-03 23:00:00+00:00,35.20719909667969
2013-01-04 00:00:00+00:00,35.213199615478516
2013-01-04 01:00:00+00:00,35.186798095703125
2013-01-04 02:00:00+00:00,35.21780014038086
2013-01-04 03:00:00+00:00,30.377399444580078
2013-01-04 04:00:00+00:00,35.17179870605469
2013-01-04 05:00:00+00:00,34.07279968261719
2013-01-04 06:00:00+00:00,34.32120132446289
2013-01-04 07:00:00+00:00,35.35309982299805
2013-01-04 08:00:00+00:00,35.381500244140625
2013-01-04 09:00:00+00:00,35.44139862060547
2013-01-04 10:00:00+00:00,35.391998291015625
2013-01-04 11:00:00+00:00,35.525699615478516
2013-01-04 12:00:00+00:00,35.5265007019043
2013-01-04 13:00:00+00:00,35.549800872802734
2013-01-04 14:00:00+00:00,35.52280044555664
2013-01-04 15:00:00+00:00,34.583900451660156
2013-01-04 16:00:00+00:00,33.21160125732422
2013-01-04 17:00:00+00:00,33.18949890136719
2013-01-04 18:00:00+00:00,33.17829895019531
2013-01-04 19:00:00+00:00,33.22560119628906
2013-01-04 20:00:00+00:00,14.953499794006348
2013-01-04 21:00:00+00:00,33.292301177978516
2013-01-04 22:00:00+00:00,29.39929962158203
2013-01-04 23:00:00+00:00,33.29560089111328
2013-01-05 00:00:00+00:00,33.30009841918945
2013-01-05 01:00:00+00:00,33.31840133666992
2013-01-05 02:00:00+00:00,33.339298248291016
2013-01-05 03:00:00+00:00,33.365299224853516
2013-01-05 04:00:00+00:00,33.36949920654297
2013-01-05 05:00:00+00:00,33.3739013671875
2013-01-05 06:00:00+00:00,33.37269973754883
2013-01-05 07:00:00+00:00,33.360801696777344
2013-01-05 08:00:00+00:00,33.38169860839844
2013-01-05 09:00:00+00:00,33.36629867553711
2013-01-05 10:00:00+00:00,33.3754997253418
2013-01-05 11:00:00+00:00,33.36790084838867
2013-01-05 12:00:00+00:00,33.37030029296875
2013-01-05 13:00:00+00:00,34.22460174560547
2013-01-05 14:00:00+00:00,35.729698181152344
2013-01-05 15:00:00+00:00,35.737701416015625
2013-01-05 17:00:00+00:00,33.325199127197266
2013-01-05 18:00:00+00:00,35.44110107421875
2013-01-05 19:00:00+00:00,28.98150062561035
2013-01-05 20:00:00+00:00,31.708999633789062
2013-01-05 21:00:00+00:00,38.24810028076172
2013-01-05 22:00:00+00:00,38.28950119018555
2013-01-05 23:00:00+00:00,33.31570053100586
2013-01-06 00:00:00+00:00,38.26599884033203
2013-01-06 01:00:00+00:00,38.2943000793457
2013-01-06 02:00:00+00:00,38.31010055541992
2013-01-06 03:00:00+00:00,38.29209899902344
2013-01-06 04:00:00+00:00,38.27000045776367
2013-01-06 05:00:00+00:00,38.28120040893555
2013-01-06 06:00:00+00:00,33.00859832763672
2013-01-06 07:00:00+00:00,35.300899505615234
2013-01-06 08:00:00+00:00,35.35940170288086
2013-01-06 09:00:00+00:00,35.564998626708984
2013-01-06 10:00:00+00:00,35.66379928588867
2013-01-06 11:00:00+00:00,35.69609832763672
2013-01-06 12:00:00+00:00,35.72930145263672
2013-01-06 13:00:00+00:00,35.284698486328125
2013-01-06 14:00:00+00:00,35.22529983520508
2013-01-06 15:00:00+00:00,32.90850067138672
2013-01-06 17:00:00+00:00,35.211299896240234
2013-01-06 18:00:00+00:00,35.39339828491211
2013-01-06 19:00:00+00:00,9.883500099182129
2013-01-06 20:00:00+00:00,0.0
2013-01-06 21:00:00+00:00,35.063201904296875
2013-01-06 22:00:00+00:00,35.41389846801758
2013-01-06 23:00:00+00:00,35.186798095703125
2013-01-07 00:00:00+00:00,34.78139877319336
2013-01-07 01:00:00+00:00,34.781898498535156
2013-01-07 02:00:00+00:00,34.77619934082031
2013-01-07 03:00:00+00:00,34.75809860229492
2013-01-07 04:00:00+00:00,34.77109909057617
2013-01-07 05:00:00+00:00,34.76839828491211
2013-01-07 06:00:00+00:00,34.770198822021484
2013-01-07 07:00:00+00:00,34.75749969482422
2013-01-07 08:00:00+00:00,34.75199890136719
2013-01-07 09:00:00+00:00,34.33150100708008
2013-01-07 10:00:00+00:00,34.28350067138672
2013-01-07 11:00:00+00:00,34.29909896850586
2013-01-07 12:00:00+00:00,31.75950050354004
2013-01-07 13:00:00+00:00,0.0
2013-01-07 14:00:00+00:00,0.0
2013-01-07 15:00:00+00:00,0.0
2013-01-07 16:00:00+00:00,0.0
2013-01-07 17:00:00+00:00,0.0
2013-01-07 18:00:00+00:00,0.0
2013-01-07 19:00:00+00:00,0.0
2013-01-07 20:00:00+00:00,0.0
2013-01-07 21:00:00+00:00,0.0
2013-01-07 22:00:00+00:00,0.0
2013-01-07 23:00:00+00:00,0.0
2013-01-08 00:00:00+00:00,0.0
2013-01-08 01:00:00+00:00,0.0
2013-01-08 02:00:00+00:00,32.05590057373047
2013-01-08 03:00:00+00:00,35.10240173339844
2013-01-08 04:00:00+00:00,35.10639953613281
2013-01-08 05:00:00+00:00,35.27130126953125
2013-01-08 06:00:00+00:00,32.50400161743164
2013-01-08 07:00:00+00:00,35.3036003112793
2013-01-08 08:00:00+00:00,35.33530044555664
2013-01-08 09:00:00+00:00,35.38570022583008
2013-01-08 10:00:00+00:00,35.415000915527344
2013-01-08 11:00:00+00:00,35.554100036621094
2013-01-08 12:00:00+00:00,35.56679916381836
2013-01-08 13:00:00+00:00,35.527400970458984
2013-01-08 14:00:00+00:00,35.54570007324219
2013-01-08 15:00:00+00:00,35.5192985534668
2013-01-08 16:00:00+00:00,35.54330062866211
2013-01-08 17:00:00+00:00,35.50389862060547
2013-01-08 18:00:00+00:00,35.52629852294922
2013-01-08 19:00:00+00:00,35.522300720214844
2013-01-08 20:00:00+00:00,35.51850128173828
2013-01-08 21:00:00+00:00,35.649600982666016
2013-01-08 22:00:00+00:00,35.751800537109375
2013-01-08 23:00:00+00:00,35.7510986328125
2013-01-09 00:00:00+00:00,35.80030059814453
2013-01-09 01:00:00+00:00,35.77799987792969
2013-01-09 02:00:00+00:00,35.77439880371094
2013-01-09 03:00:00+00:00,35.762298583984375
2013-01-09 04:00:00+00:00,35.77439880371094
2013-01-09 05:00:00+00:00,35.75590133666992
2013-01-09 06:00:00+00:00,35.77470016479492
2013-01-09 07:00:00+00:00,35.35240173339844
2013-01-09 08:00:00+00:00,33.408599853515625
2013-01-09 09:00:00+00:00,33.38159942626953
2013-01-09 10:00:00+00:00,33.3656005859375
2013-01-09 11:00:00+00:00,33.38629913330078
2013-01-09 12:00:00+00:00,33.37089920043945
2013-01-09 13:00:00+00:00,33.36989974975586
2013-01-09 14:00:00+00:00,21.990699768066406
2013-01-09 15:00:00+00:00,33.349998474121094
2013-01-09 16:00:00+00:00,14.527999877929688
