date,quantity
2015-06-24 05:05:00+00:00,0.0
2015-06-24 05:15:00+00:00,0.0
2015-06-24 05:25:00+00:00,0.0
2015-06-24 05:35:00+00:00,0.0
2015-06-24 05:45:00+00:00,0.0
2015-06-24 05:55:00+00:00,0.0
2015-06-24 06:05:00+00:00,0.0
2015-06-24 06:15:00+00:00,0.0
2015-06-24 06:25:00+00:00,0.0
2015-06-24 06:35:00+00:00,0.0
2015-06-24 06:45:00+00:00,0.0
2015-06-24 06:55:00+00:00,0.0
2015-06-24 07:05:00+00:00,0.0
2015-06-24 07:15:00+00:00,0.0
2015-06-24 07:25:00+00:00,0.0
2015-06-24 07:35:00+00:00,0.0
2015-06-24 07:45:00+00:00,0.0
2015-06-24 07:55:00+00:00,0.0
2015-06-24 08:05:00+00:00,0.0
2015-06-24 08:15:00+00:00,0.0
2015-06-24 08:25:00+00:00,0.0
2015-06-24 08:35:00+00:00,0.0
2015-06-24 08:45:00+00:00,0.0
2015-06-24 08:55:00+00:00,0.0
2015-06-24 09:05:00+00:00,0.0
2015-06-24 09:15:00+00:00,0.0
2015-06-24 09:24:00+00:00,0.0
2015-06-24 09:35:00+00:00,0.0
2015-06-24 09:45:00+00:00,0.0
2015-06-24 09:55:00+00:00,0.0
2015-06-24 10:05:00+00:00,0.0
2015-06-24 10:15:00+00:00,0.0
2015-06-24 10:25:00+00:00,0.0
2015-06-24 10:35:00+00:00,0.0
2015-06-24 10:44:00+00:00,0.0
2015-06-24 10:55:00+00:00,0.0
2015-06-24 11:05:00+00:00,0.0
2015-06-24 11:14:00+00:00,0.0
2015-06-24 11:25:00+00:00,0.0
2015-06-24 11:35:00+00:00,0.0
2015-06-24 11:45:00+00:00,0.0
2015-06-24 11:55:00+00:00,0.0
2015-06-24 12:05:00+00:00,0.0
2015-06-24 12:15:00+00:00,0.0
2015-06-24 12:25:00+00:00,0.0
2015-06-24 12:34:00+00:00,0.0
2015-06-24 12:45:00+00:00,0.0
2015-06-24 12:55:00+00:00,0.0
2015-06-24 13:05:00+00:00,0.0
2015-06-24 13:15:00+00:00,0.0
2015-06-24 13:25:00+00:00,0.0
2015-06-24 13:35:00+00:00,0.0
2015-06-24 13:45:00+00:00,0.0
2015-06-24 13:55:00+00:00,0.0
2015-06-24 14:05:00+00:00,0.0
2015-06-24 14:15:00+00:00,0.0
2015-06-24 14:25:00+00:00,0.0
2015-06-24 14:35:00+00:00,0.0
2015-06-24 14:45:00+00:00,0.0
2015-06-24 14:55:00+00:00,0.0
2015-06-24 15:05:00+00:00,0.0
2015-06-24 15:15:00+00:00,0.0
2015-06-24 15:25:00+00:00,0.0
2015-06-24 15:35:00+00:00,0.0
2015-06-24 15:45:00+00:00,0.0
2015-06-24 15:55:00+00:00,0.0
2015-06-24 16:05:00+00:00,0.0
2015-06-24 16:15:00+00:00,0.0
2015-06-24 16:25:00+00:00,0.0
2015-06-24 16:35:00+00:00,0.0
2015-06-24 16:45:00+00:00,0.0
2015-06-24 16:55:00+00:00,0.0
2015-06-24 17:05:00+00:00,0.0
2015-06-24 17:15:00+00:00,0.0
2015-06-24 17:25:00+00:00,0.0
2015-06-24 17:35:00+00:00,0.0
2015-06-24 17:45:00+00:00,0.0
2015-06-24 17:55:00+00:00,0.0
2015-06-24 18:05:00+00:00,0.0
2015-06-24 18:15:00+00:00,0.0
